age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
43, Private,12.923722176679385, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
49, Private,12.12833270112764, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc,11.551424764120839, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,50, United-States, <=50K
42, Self-emp-not-inc,10.43520344719362, Bachelors,13, Never-married, Farming-fishing, Own-child, White, Male,0,0,35, United-States, <=50K
31, Private,12.43583027552287, Some-college,10, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,1485,55, United-States, >50K
19, Private,10.953347176331699, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
41, Private,12.112355196656267, Doctorate,16, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
51, Self-emp-inc,12.270436151353458, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
51, Self-emp-inc,10.266914649297394, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
63, Private,10.53985271899709, 10th,6, Widowed, Other-service, Not-in-family, White, Female,0,0,31, United-States, <=50K
39, Federal-gov,12.354647811024247, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
30, Private,10.424600084170255, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
62, Without-pay,11.982353928840066, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,16, United-States, <=50K
27, Private,12.082553816617223, HS-grad,9, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40,non_usa, <=50K
32, Private,12.47209942556109, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2042,30, United-States, <=50K
37, Local-gov,12.102610327155428, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
47, Local-gov,12.690937177526143, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,50, United-States, >50K
31, Private,12.121608929585332, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,43, United-States, >50K
42, Private,12.227026570612958, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,12.42809556917568, Assoc-voc,11, Married-spouse-absent, Sales, Unmarried, Black, Female,0,0,32, United-States, <=50K
60, Private,11.752603564123529, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2042,34, United-States, <=50K
42, Local-gov,12.213519846165223, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72, United-States, >50K
38, Private,13.011087623391115, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, >50K
24, Private,12.235670281969117, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
34, Private,12.563817017426926, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
29, Local-gov,12.04086775913641, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,48, United-States, <=50K
90, Private,12.656348582172056, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
55, Private,11.398434504483035, 12th,8, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40,non_usa, <=50K
36, Private,12.461110134611204, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private,12.450844607363933, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
50, Private,10.56604665132805, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
17, Private,12.650460345434787, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
54, Private,12.054807797681372, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
26, Private,12.010592898198437, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,10, United-States, <=50K
44, Private,12.60481856368919, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
28, Private,13.078024790247097, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
54, Local-gov,10.458291783474328, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
21, Private,11.124376469238378, 9th,5, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,20, United-States, <=50K
24, Private,10.450683677611769, Assoc-voc,11, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private,10.76111049674444, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,56, United-States, <=50K
41, Private,12.66995130538897, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
29, Private,12.804807493100686, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private,11.438320446232394, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,10.424600084170255, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
42, Private,11.099196303443602, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private,11.985887214660329, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,30, United-States, >50K
44, Private,11.982679062960754, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private,12.400763222949232, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40,non_usa, <=50K
61, Private,12.35758699615057, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
65, Local-gov,11.54396860193493, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1411,40, United-States, <=50K
45, Local-gov,11.996505269485954, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
59, Private,12.242361179429057, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private,12.785160473911079, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
24, Private,12.966144560455033, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40,non_usa, <=50K
42, Self-emp-inc,12.16105435887851, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
37, Private,12.842114940229287, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, United-States, >50K
36, Private,10.685377942930462, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private,11.993442385389113, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,2559,40, United-States, >50K
34, Private,12.754292315108039, 12th,8, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,0,35,non_usa, <=50K
41, Private,11.880757931604839, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40,non_usa, <=50K
26, Private,12.478451975998423, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
23, Federal-gov,12.065953889504595, HS-grad,9, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,8, United-States, <=50K
34, Private,11.678126294955765, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private,12.300186655663268, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,37, United-States, <=50K
37, Private,12.702188610789193, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,72,non_usa, <=50K
54, State-gov,11.841163896664337, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Local-gov,12.183479327877428, Some-college,10, Never-married, Protective-serv, Other-relative, White, Female,0,0,43, United-States, <=50K
32, Private,12.145504897096417, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, State-gov,11.836182188685674, Some-college,10, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
31, State-gov,11.61470557863168, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,37, United-States, <=50K
48, Private,11.720549204626401, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
28, Private,12.708259058549263, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40,non_usa, <=50K
31, Private,12.446285680739907, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
28, Private,12.985035071332643, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private,11.6839922571738, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private,12.536052423105506, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private,12.362122948501787, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,72,non_usa, <=50K
37, Self-emp-inc,12.702188610789193, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
24, Private,12.081529310455574, 5th-6th,3, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,40,non_usa, <=50K
32, Private,12.057659640387401, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private,12.180503523917977, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,55,non_usa, <=50K
33, Local-gov,12.672698702194108, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Private,12.151943755691764, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
75, Self-emp-not-inc,12.16947608627135, Masters,14, Widowed, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
74, Self-emp-not-inc,12.201743287368945, Bachelors,13, Widowed, Craft-repair, Not-in-family, White, Male,15831,0,8,non_usa, >50K
26, Private,11.962758274145143, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private,11.71149759634994, Bachelors,13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
18, Private,12.758047890141054, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
33, Private,12.235388699864227, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov,12.265015854564071, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K
44, Private,12.14324466059105, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
36, Private,12.432438998037211, 11th,7, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Private,12.583669687962532, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
60, Private,10.493410822160769, 7th-8th,4, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private,11.693520532238482, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40,non_usa, <=50K
36, Private,12.12624449817026, 10th,6, Divorced, Transport-moving, Unmarried, White, Male,0,0,48, United-States, <=50K
35, Private,11.996930613851777, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,6849,0,40, United-States, <=50K
45, Self-emp-not-inc,12.22785859885203, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
23, Private,11.800770024220315, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
35, Private,11.402652904951381, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,55, United-States, <=50K
34, Private,11.653261155763758, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
46, Private,11.845920233630927, Preschool,1, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Male,0,0,75,non_usa, <=50K
58, State-gov,12.207651398643389, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov,12.022762600342505, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
63, Private,12.330155793735036, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc,12.434422619871752, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private,12.157312980895627, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,76, United-States, <=50K
41, Private,11.713537067777352, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
42, Private,12.422618479696048, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
90, Local-gov,12.276503149794399, 7th-8th,4, Married-civ-spouse, Protective-serv, Husband, White, Male,2653,0,40, United-States, <=50K
41, Private,12.303471551517307, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private,12.06705767410274, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, Self-emp-not-inc,11.831720955864055, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,27828,0,40,non_usa, >50K
49, Self-emp-not-inc,11.625888011828158, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60,non_usa, >50K
51, Private,10.612532688248846, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
22, Private,12.235340143210742, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private,12.487775628799959, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private,12.888502601248915, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
40, Private,12.632075404855886, HS-grad,9, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40,non_usa, <=50K
28, Private,12.102371862864326, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
39, Private,12.277909469148856, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40,non_usa, <=50K
